Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.29965705,0,0,0.600411505,0.43062041,0.714463993,0.635433938,0,0,1,1,0,1,-1.460242944,133.385706,-13.98779904
0.503887345,1,0,0.583059835,0.456214575,0.662130106,0.299722938,1,0,0,1,0,1,70.70374095,20.12721653,90.45157276
0.75850932,0,0,0.720208975,0.491953457,0.602017935,0.631285941,0,0,0,1,1,1,80.02202456,15.89696913,68.48847085
0.559177165,0,0,0.621278636,0.464841421,0.718276969,0.470124537,1,0,1,0,0,1,248.4485522,113.7732103,-18.80425285
0.266009898,0,0,0.460389293,0.435512139,0.589476466,0.596981265,0,0,0,1,0,1,126.4935755,13.04596568,71.95910733
0.68719294,0,0,0.481732278,0.477456324,0.540403912,0.527852533,1,0,1,1,0,0,70.82768186,5.800395974,64.48962648
0.353029212,0,0,0.560928309,0.484786806,0.587029546,0.446745285,1,1,0,1,0,1,36.15233108,-1.295479854,62.12446336
0.524180609,0,0,0.478884987,0.483492517,0.73645669,0.434291955,1,0,0,1,1,1,140.6399097,98.54259667,22.30470851
0.506931319,0,0,0.644886861,0.49157022,0.601031931,0.431827114,1,0,0,1,0,1,48.79822462,118.0080432,-92.0518608
0.63337228,0,0,0.570106317,0.369670635,0.557216749,0.504518245,1,1,0,1,0,0,49.5785285,19.36830311,64.77962994
0.526470706,0,0,0.663172186,0.421733157,0.565513702,0.601179319,1,0,0,1,1,1,112.2471775,11.83452909,72.14090443
0.550847763,0,0,0.615259244,0.486819564,0.592793296,0.554048083,0,0,0,1,0,1,-61.45312396,38.24236788,2.217480516
0.414463338,0,0,0.486140084,0.447037979,0.756806212,0.519373357,0,0,0,1,0,0,133.0967419,80.39234999,24.00431685
0.637539603,0,0,0.476849034,0.410677795,0.610167348,0.649688039,0,0,0,1,0,1,78.5129918,183.1527752,-85.30713919
0.624279283,0,0,0.592467576,0.435145277,0.597961035,0.683321408,1,0,0,0,1,1,167.5775704,74.12034843,-110.8636528
0.446383787,0,0,0.557780992,0.429178306,0.538119309,0.478709124,1,0,0,1,0,1,-36.35732235,151.8297103,109.6920143
0.457313607,0,0,0.586203938,0.47002446,0.676261432,0.418338666,1,0,0,1,1,1,109.8675002,41.14145993,62.52310371
0.390929013,0,0,0.477570767,0.434163244,0.605180199,0.584279689,1,0,0,1,0,1,-46.67339004,-2.462796007,65.80453251
0.45060882,0,0,0.569335857,0.448727271,0.620382134,0.76024334,1,0,0,1,0,1,-33.48337622,123.9508645,-144.5906755
0.50460114,0,0,0.552429661,0.362171521,0.591619567,0.450453439,0,1,1,1,1,1,122.0083409,-3.71190391,66.79048045
0.590046361,0,0,0.463477336,0.439243823,0.645116445,0.360738073,0,0,0,1,0,1,20.50955847,161.7678263,43.55606918
0.43683449,0,0,0.678344939,0.334930409,0.617684072,0.407600835,0,0,1,1,1,0,-41.57094699,7.472435046,61.89615498
0.358747163,0,0,0.701494242,0.380255295,0.67564215,0.393830153,0,0,0,1,1,1,57.93178613,3.811243883,73.15421408
0.530766572,0,0,0.457934007,0.49196403,0.666534581,0.546068031,0,0,0,1,1,1,98.55810379,-0.411573464,58.83291071
0.2392904,0,0,0.481776064,0.501721484,0.637897374,0.730350225,1,0,0,1,1,1,139.0344761,16.43035393,73.64038097
0.39270647,0,0,0.573939906,0.426758231,0.641583737,0.585981249,1,0,0,1,0,1,136.5943527,13.74496167,54.85581054
0.478458355,0,0,0.450281719,0.504909712,0.559727237,0.58663334,0,0,1,1,0,1,21.13695769,86.39510858,-66.14291129
0.366741231,0,0,0.60468873,0.477335715,0.705502421,0.626397109,1,1,0,1,1,1,-105.6699492,8.028972804,70.85428026
0.467486723,0,1,0.730586989,0.335929823,0.697444353,0.675697299,0,1,0,1,1,1,39.24565793,2.375948911,71.18851043
0.42240808,0,0,0.526179896,0.454929068,0.665568426,0.62668633,1,0,0,1,1,1,89.17117006,-10.61403186,63.95982794
0.42918932,0,0,0.574207912,0.504128792,0.612984491,0.557259144,0,1,1,0,0,1,205.7713972,21.73287636,67.70010894
0.68971064,0,1,0.47296983,0.498031811,0.700041653,0.246708238,1,0,0,0,0,1,63.053016,60.78696984,-23.19351691
0.537791519,0,0,0.538835131,0.438753576,0.626296524,0.349876995,0,0,0,0,0,1,164.9338258,81.96475973,126.9811708
0.431536228,0,0,0.487040128,0.411375834,0.550921603,0.615023775,0,0,0,0,0,1,101.7565301,19.43588086,-241.4680382
0.469260652,0,0,0.604354361,0.493593688,0.578825296,0.591834991,0,0,0,1,1,1,103.8182758,2.63146301,74.86000939
0.519912496,1,0,0.61347336,0.364335464,0.764173559,0.470155696,1,0,0,1,0,0,180.0680109,190.9150081,-88.87230011
0.309708339,0,0,0.674960171,0.441283154,0.707670105,0.596256856,0,0,0,1,0,1,-52.81069,93.54291242,-31.05114625
0.460171182,0,0,0.729401606,0.413330442,0.777778363,0.588865809,0,0,0,1,0,1,16.46145579,146.4378705,-8.952833079
0.270399862,0,0,0.554358074,0.427191826,0.54788288,0.668769288,1,1,0,1,1,1,150.8357978,5.199968113,70.26006083
0.556721414,0,0,0.482628981,0.358759822,0.686529752,0.387866602,0,0,0,1,0,1,161.981166,3.314134504,-102.1600434
0.461240118,0,0,0.655713774,0.368473048,0.703562293,0.515779517,1,1,0,1,1,1,29.306763,-1.18536164,120.9528837
0.472372108,0,0,0.579874057,0.467126821,0.727727715,0.555086212,0,1,0,1,1,1,117.1731211,10.61637604,64.47896415
0.397906699,0,0,0.649698725,0.388047455,0.626990882,0.362352959,0,0,0,1,0,1,-57.64228331,6.407617544,-51.71500204
0.467552196,0,0,0.465077429,0.465654628,0.569000632,0.398529148,0,1,0,1,1,1,45.91968565,-13.90683627,63.13660113
0.490866122,0,0,0.473762018,0.478065496,0.553725516,0.348837049,1,1,0,1,0,1,103.8296447,9.337710132,58.67541876
0.567766215,0,0,0.580684811,0.493882097,0.620977743,0.433205178,1,0,0,1,1,1,191.6129414,8.976345276,71.07338597
0.351693246,0,0,0.466325889,0.386222967,0.68450334,0.510502999,0,1,0,1,1,1,55.18424137,5.755043074,63.7695617
0.442610618,0,0,0.493055253,0.481458619,0.787850595,0.428173411,1,0,1,1,1,1,23.13004031,11.5833499,60.68792889
0.359273386,0,0,0.48180577,0.302708985,0.688670177,0.676905387,0,1,0,1,1,1,55.11321711,15.58368154,66.52388744
0.595252398,0,0,0.515608838,0.493759673,0.529638054,0.699922293,1,0,1,1,0,1,20.79891703,-79.08360279,-87.41070811
0.556725642,0,0,0.541650958,0.459624968,0.586182518,0.518084323,1,0,0,1,1,0,130.6193337,-2.379037028,73.53424286
0.475554005,0,0,0.455350412,0.46777293,0.582623254,0.547999025,0,0,1,0,0,1,65.94232767,69.643622,40.84880903
0.57947982,0,0,0.508005552,0.470297333,0.522260252,0.567589531,1,0,0,0,0,1,139.1291302,22.31485619,-24.92646961
0.523705717,0,0,0.677624468,0.312915448,0.780165174,0.65707155,0,0,0,0,0,1,19.03514563,92.18850346,136.6598086
0.546792437,0,0,0.513607649,0.449101277,0.568923888,0.463127016,1,0,1,1,1,1,156.4217414,141.0008169,-131.7960365
0.631319278,0,0,0.473965459,0.51945541,0.575183902,0.530894699,0,0,0,1,0,1,80.21792508,-3.731503768,67.35333701
0.277102953,0,0,0.462133405,0.520605346,0.605712292,0.530172099,0,0,0,1,1,1,56.68735054,0.50161406,76.63585269
0.595878384,0,0,0.542828126,0.374302285,0.649934186,0.279467339,1,1,1,1,0,1,133.6121965,53.60116748,-39.74713606
0.557275881,0,0,0.596740026,0.447398087,0.839533308,0.557257345,0,0,0,0,0,1,163.5353945,14.84225262,68.02065103
0.372404209,0,0,0.545726491,0.283040248,0.709063083,0.54076858,0,1,0,1,0,1,142.2110791,8.080320227,68.35862923
0.647393383,0,0,0.470295012,0.375783568,0.587033336,0.462181952,0,0,0,1,0,1,59.18741215,8.112523147,68.5891187
0.562878636,0,0,0.541337709,0.457009095,0.530437958,0.747735538,1,0,1,1,0,1,70.91179904,14.68291756,73.21142915
0.278945718,0,0,0.679477089,0.289431431,0.558281069,0.483177764,1,0,0,0,0,0,-36.48043765,99.00205962,-21.13002929
0.66443411,0,0,0.486985225,0.386345503,0.648681852,0.670524501,0,0,0,0,0,1,143.4826341,190.0471471,42.09416246
0.552833707,1,0,0.535456291,0.309822972,0.686660255,0.481917451,1,1,0,1,1,1,9.736626666,-4.24625321,60.8374837
0.401533272,0,0,0.52952208,0.272159951,0.730295561,0.783769556,1,1,0,1,1,1,-4.845896244,10.47247198,64.67101773
0.482753446,0,0,0.619483442,0.470191683,0.712795541,0.379130882,1,0,0,1,0,1,7.147213175,3.415343859,61.62432362
0.680266943,0,0,0.579339713,0.379192779,0.639307695,0.372101442,1,0,0,1,0,1,18.64097343,2.789497648,63.45785955
0.70037522,0,0,0.575157648,0.501593751,0.683966859,0.404965406,1,0,0,1,0,1,145.4247459,42.21573382,53.25697953
0.47731948,0,0,0.458110095,0.514253191,0.600953154,0.504681809,0,0,0,0,0,1,257.4072538,76.19470744,23.45148466
0.300510997,0,0,0.604289279,0.356250386,0.635101485,0.443639893,1,0,0,1,0,0,157.8729195,78.71796049,-147.1219666
0.626275914,0,0,0.4939034,0.491971855,0.5866158,0.424021106,0,0,1,1,1,1,74.7315809,92.16746692,50.56131037
0.677735548,0,0,0.655691332,0.513637754,0.556393866,0.386921397,0,0,0,1,0,1,-60.97069273,46.51144415,-76.4292471
0.59101466,0,0,0.479603248,0.449696148,0.58716062,0.845547786,0,0,0,1,1,1,79.06880578,1.98143152,63.92381728
0.490266498,0,0,0.479952136,0.464413515,0.638104642,0.552370751,1,1,0,1,0,1,-22.96794454,6.458344536,72.90893759
0.52700718,0,0,0.786909653,0.491150908,0.663959465,0.868317583,1,0,1,1,0,1,227.0471559,17.18931382,57.54911355
0.327258901,0,0,0.586721301,0.293810237,0.696934624,0.344690466,1,0,1,1,0,1,53.61817187,141.2819771,38.63365031
0.390264381,0,0,0.494131803,0.423917627,0.63098601,0.348664326,0,0,0,0,1,1,175.6672031,63.61404469,-343.1526229
0.256213223,0,0,0.586227724,0.446149824,0.760560198,0.211720513,0,0,0,0,0,1,108.2976144,35.02605989,131.4979955
0.630831285,0,0,0.607433706,0.415284204,0.6675025,0.769257947,0,1,0,1,1,1,115.0857185,9.297731303,71.26944012
0.472454655,0,0,0.648918851,0.473463476,0.563927986,0.616247287,1,0,0,1,0,1,-55.58859146,67.09386831,33.22294322
0.440552859,0,0,0.478163793,0.27307417,0.521345741,0.584017785,1,0,0,1,1,1,134.1526543,-7.430180714,66.74324908
0.475921287,0,0,0.553363106,0.421399648,0.544180978,0.385902086,1,0,0,1,0,0,98.31697274,100.7772554,78.84338194
0.394861556,0,0,0.544273076,0.481393844,0.578251901,0.714098614,1,1,0,1,0,1,136.6184879,117.6336732,67.54020489
0.570250814,0,0,0.562082379,0.434636237,0.57750457,0.198080766,0,1,0,1,1,1,110.8130395,8.178117519,54.97692522
0.687005786,0,0,0.480146845,0.402235218,0.555546657,0.44060719,0,0,0,1,0,1,104.2031022,14.19646095,59.7105979
0.579520668,0,0,0.548257581,0.518063288,0.713186553,0.632380237,0,1,0,1,0,1,-118.7959841,-0.502887918,64.47988538
0.464432916,0,0,0.470241916,0.490888238,0.602545449,0.571915585,0,1,0,1,0,1,-8.560633603,97.75175405,18.83915764
0.621572667,0,0,0.612495034,0.37260572,0.77407256,0.405155496,1,0,0,1,0,1,-42.01131591,115.9981899,41.04400995
0.249043454,0,1,0.476434942,0.487772063,0.612850128,0.688194243,1,0,0,1,1,1,-14.79207601,14.68310831,63.68024122
0.239599255,0,0,0.638624569,0.426037736,0.514802872,0.685706003,1,0,1,1,0,1,-67.73605915,106.542605,-29.51547705
0.277355188,0,0,0.666524327,0.349006675,0.5631256,0.626818203,0,1,0,1,1,1,55.65892317,10.15085215,67.85638645
0.537033322,0,0,0.502091008,0.39818453,0.615108973,0.835063199,1,0,0,1,0,0,105.8593031,-1.882922216,-30.27379625
0.515208446,0,0,0.540085661,0.36937042,0.630197258,0.730924446,0,0,1,1,1,1,-7.621995927,3.766967501,71.38502719
0.32876428,0,0,0.581384088,0.463136007,0.607528071,0.463263949,1,1,0,1,0,1,107.3290253,-9.48719547,58.40339837
0.137284373,0,0,0.744138806,0.457647782,0.676772329,0.54943455,1,1,0,1,1,1,-33.28543672,6.072795686,66.84709227
0.449786825,0,0,0.543392314,0.406805338,0.643887072,0.731369157,0,0,0,1,1,1,177.0494798,9.233317768,70.87229018
0.552932187,0,1,0.520440518,0.48978779,0.572853056,0.544167455,0,1,0,1,0,0,24.78441714,4.058437949,63.76330169
0.446863872,0,0,0.501674865,0.509958127,0.55764022,0.496660659,1,0,1,1,0,1,150.967531,13.2066446,64.30515663
0.560312318,0,0,0.503729759,0.402250584,0.584949101,0.526691601,0,0,0,1,1,1,-4.414679237,-5.157106062,60.67537932
0.559088113,0,0,0.537968198,0.261938074,0.542525156,0.424386542,0,0,1,1,0,1,-51.92385901,222.6992887,1.260823128
0.355874599,0,0,0.502006889,0.469496695,0.699714418,0.348811694,1,0,0,0,1,1,108.9566395,91.44220799,142.4188413
0.74529497,0,1,0.563213803,0.442335699,0.531514912,0.509199824,1,0,0,0,1,1,53.78176173,25.25974166,170.1086819
0.331504112,0,0,0.570039972,0.385853056,0.594780405,0.457703406,1,0,0,1,0,1,33.74018229,20.1187495,56.51881151
0.274094483,0,0,0.60597803,0.492937077,0.662581432,0.582022195,1,0,0,1,0,1,127.0066217,-18.24810517,66.51688725
0.502973348,0,0,0.560718084,0.512281381,0.640392068,0.572130262,1,0,0,1,1,1,102.5565084,-5.301882729,66.80615755
0.504669878,0,0,0.688351657,0.334108564,0.619682221,0.473806826,0,0,1,0,1,1,-53.08544404,6.225693231,57.13547695
0.363873305,0,0,0.502698647,0.46656772,0.565667007,0.394756796,0,1,0,1,0,0,170.1715529,66.87842266,-115.5287911
0.509769617,0,0,0.696789215,0.40855603,0.616324149,0.356666073,0,1,1,1,1,1,27.47726157,11.89516789,74.04747829
0.482344063,0,0,0.464284348,0.297402777,0.704916536,0.401106117,0,0,0,1,0,1,-4.251108753,3.87117585,-151.1814383
0.327248743,0,0,0.461053155,0.507939674,0.715273521,0.818867978,1,0,0,1,0,1,90.50711179,2.726728027,-17.91238212
0.571914608,0,0,0.558203395,0.510525944,0.578716475,0.426723498,0,0,0,1,1,1,-10.9956616,147.716671,128.6307655
0.729080508,0,0,0.478612974,0.37513066,0.555229435,0.409259484,1,0,1,1,1,1,7.918902398,2.32780043,69.70122311
0.538141648,0,0,0.543532735,0.498462166,0.509337779,0.546598716,1,0,0,1,0,1,107.1352309,-11.14658587,57.38351952
0.355259221,0,0,0.555846004,0.412291609,0.640135821,0.538574159,0,0,0,1,0,1,39.07936153,15.9437024,-115.0998298
0.546422379,0,0,0.487839305,0.518008741,0.59112526,0.536462019,0,0,0,0,1,1,173.3750043,92.142317,-44.19919972
0.490505453,0,0,0.465209566,0.357722664,0.623860524,0.508545089,0,1,0,1,1,1,102.4954842,3.162739397,62.55500448
0.326441745,0,0,0.472952766,0.429551134,0.70295969,0.493357007,0,1,0,1,0,1,32.51678778,11.72957479,60.7623973
0.451386267,0,0,0.585384575,0.508444168,0.617881365,0.704911746,1,1,1,1,1,1,107.2594524,15.0980302,62.35507157
0.339024478,0,0,0.535450537,0.498787743,0.465983886,0.62928613,0,0,1,1,0,1,54.21601792,211.6522431,33.85980726
0.407741109,0,0,0.469492647,0.443044213,0.576866093,0.605192855,0,0,0,0,0,1,-10.29844332,42.83361552,79.1002005
0.206665212,0,0,0.538237951,0.349981177,0.659937963,0.597695303,0,0,0,0,0,1,101.7262673,-46.60770746,55.4421557
0.468011001,0,0,0.544362027,0.350393719,0.751167104,0.644288765,1,1,0,1,1,1,105.547379,-0.211937606,63.15234705
0.374820203,0,0,0.479336917,0.186230745,0.811655657,0.380913049,1,0,0,1,1,1,90.44953759,16.08788509,62.97751454
0.340255282,0,0,0.491979175,0.422053032,0.579596204,0.438910598,1,1,0,1,0,1,-121.455762,14.28943255,61.04329837
0.473959333,0,0,0.702130468,0.272547937,0.702015589,0.285130405,0,0,1,1,0,1,15.82743548,1.233799012,72.64506635
0.417456832,0,0,0.532106336,0.489079981,0.627282391,0.439464071,0,0,0,1,0,1,29.87335868,115.1607191,210.1803594
0.374628012,0,0,0.652757231,0.41963096,0.585478911,0.23777012,1,1,0,1,0,1,-70.28911111,24.56815316,76.04198919
0.415046663,0,0,0.627152778,0.384074198,0.528984167,0.596428205,1,1,0,1,1,1,153.7636053,-8.73283412,69.0578186
0.626190007,0,0,0.61644817,0.323571628,0.656369082,0.779267179,1,0,1,1,0,0,220.9809654,22.5003791,33.09659794
0.556403247,0,0,0.498568727,0.501342263,0.64523394,0.586164342,1,1,0,1,1,1,192.1078627,0.49792192,70.82622392
0.29330554,0,0,0.474107849,0.449923855,0.643882429,0.896314665,1,0,0,0,0,1,4.748004663,96.13251248,-52.73670551
0.339265815,0,0,0.673918262,0.30813619,0.626370377,0.407001197,0,0,0,1,1,0,169.094791,9.380676526,69.94692892
0.552019164,0,0,0.544818793,0.511330743,0.656899476,0.574981191,0,1,0,1,0,1,67.79310686,-4.488908499,69.10682343
0.068396876,0,0,0.612281406,0.517984665,0.668061763,0.77041052,1,0,0,1,0,1,-23.17707551,1.430445166,67.12670177
0.435333862,0,1,0.448149316,0.44977816,0.740852045,0.66709778,1,0,0,1,0,1,151.0341783,-1.333420029,63.52889927
0.560288338,0,0,0.551987282,0.445599523,0.682991384,0.458648195,1,0,0,1,1,1,-9.455768278,18.73710742,67.57067853
0.554216869,0,0,0.508534003,0.375311748,0.659355618,0.60351172,1,0,1,1,0,1,148.6988235,22.88189936,33.54800541
0.339892,0,0,0.563896127,0.415848799,0.61158024,0.637150534,1,0,0,1,0,0,164.844916,149.6795896,-122.4698637
0.285898867,0,0,0.618995054,0.418677484,0.629820651,0.531349889,0,1,0,1,0,1,64.86430292,9.711324889,70.52714577
0.543350018,0,0,0.454606813,0.488515904,0.713971118,0.319254899,0,1,0,1,0,0,93.3729807,-5.887491384,79.65612573
0.264026017,0,0,0.49189337,0.44099869,0.563921053,0.223799413,0,0,0,1,0,1,-125.2764292,129.1582091,-249.3160683
0.503287857,0,1,0.743203263,0.37816808,0.626387449,0.389570877,1,0,0,1,1,1,231.9738387,-6.463352983,61.91090433
0.465703852,0,0,0.552077441,0.508985693,0.6933008,0.415984602,0,0,0,0,0,1,21.30895465,94.27375494,-129.2091733
0.585962671,0,0,0.462092566,0.446717502,0.568318424,0.441730611,0,1,0,1,1,0,237.0676013,16.76991243,64.72492615
0.249654473,0,0,0.484803469,0.466822396,0.701812707,0.354372556,1,0,0,1,0,1,-96.38480861,4.403474115,68.4352507
0.321672701,0,0,0.708754749,0.442185813,0.682842675,0.624886953,1,0,1,1,1,1,-12.43521217,2.797755531,63.9195456
0.227233865,0,0,0.520419178,0.41079471,0.629581954,0.441990712,0,0,0,1,0,1,166.8533668,18.11321623,70.39515488
0.471635889,0,0,0.609523008,0.461324666,0.584635296,0.420559948,1,0,1,1,0,1,79.72098383,134.0453142,-94.65418143
0.588254269,0,0,0.477440489,0.350909985,0.627919239,0.573518998,0,0,0,1,0,1,-15.57005069,6.274638033,78.79905414
0.361237151,0,0,0.58061178,0.511257845,0.644184269,0.36329052,0,0,1,1,1,1,-141.5988393,79.64596966,173.9688371
0.549889277,0,0,0.596557044,0.495064102,0.78096222,0.509650476,1,1,0,1,0,1,32.32830028,11.318668,70.19045134
0.391298203,0,0,0.48530518,0.311865402,0.750234828,0.573347237,0,0,0,1,0,1,43.28518841,1.804730391,92.6306794
0.356981902,0,0,0.601498338,0.444692658,0.571040125,0.517333101,0,1,0,1,1,1,-72.67456677,-0.604182811,65.61912606
0.536368573,0,0,0.517769167,0.293385005,0.721535442,0.66899209,1,0,0,1,0,1,73.46470997,175.9352729,193.8832775
0.44944695,0,0,0.583132314,0.466803725,0.621559598,0.518047281,1,0,0,1,0,1,80.09716329,132.9348146,26.23900321
0.360181903,0,0,0.542015623,0.316638804,0.663326324,0.25791027,1,0,0,1,0,1,195.1559812,57.84747297,-30.70013077
0.456283158,0,0,0.514296112,0.464295941,0.753411381,0.587491996,1,0,1,1,0,1,-74.01053299,45.90279152,-248.387981
0.589479362,0,0,0.531057907,0.509881239,0.623520767,0.632590409,1,0,0,0,1,1,-12.70624049,178.327252,101.9168658
0.481306641,0,0,0.480948399,0.302309335,0.70951656,0.789303388,1,0,1,1,0,1,29.08049841,84.73404444,-54.92926337
0.315670506,0,0,0.467604444,0.488779978,0.675149668,0.660021598,1,0,0,1,0,1,146.9479058,2.746385392,64.19339511
0.809546087,0,0,0.505570659,0.410673131,0.763727889,0.354854822,1,0,1,0,0,1,138.2598695,56.01330723,78.05237369
0.476243166,0,0,0.523710457,0.392309192,0.54726599,0.567445903,1,0,1,1,0,1,19.13920796,145.260848,-28.53260307
0.410528716,0,0,0.528840084,0.499108771,0.640727054,0.4330548,0,0,0,1,0,1,58.15301606,-1.415267337,63.29851291
0.386336188,0,0,0.754686113,0.322865792,0.781491024,0.732031902,0,0,0,1,0,1,-110.5624941,137.4006654,-89.74830646
0.612216723,0,0,0.528261432,0.36657131,0.68346302,0.49272557,0,0,0,1,0,1,58.7041365,13.82053112,69.58667229
0.40424288,0,0,0.494893847,0.457282316,0.63611884,0.52272659,1,0,0,1,0,1,120.7975625,158.7183976,10.79467226
0.461412425,0,0,0.652807197,0.442785616,0.891630536,0.269700158,1,0,0,1,1,1,48.4976351,4.10968386,60.77530163
0.633475642,0,0,0.59759832,0.436245818,0.606184824,0.336000313,0,0,1,1,0,1,53.93087471,86.10675606,-157.8379367
0.504331061,0,0,0.675619274,0.417657997,0.557105592,0.591797767,1,1,0,1,1,1,90.7209562,1.449852436,65.06612435
0.585735447,0,0,0.618534535,0.476394437,0.692029485,0.702323587,1,0,1,1,1,1,42.65179239,106.5824796,101.7599425
0.502753246,0,0,0.470887981,0.290790894,0.560325934,0.476740626,1,0,0,1,0,1,-38.77561223,165.9381348,154.881547
0.438278399,0,0,0.529366969,0.268880368,0.581929801,0.57492136,1,0,1,1,1,0,16.12176183,16.17589709,75.40636308
0.519198522,0,0,0.702228147,0.514940685,0.613992866,0.547042116,0,0,0,1,0,1,-88.89063583,127.4904924,-5.527971532
0.479412076,0,0,0.698912913,0.484715832,0.567489741,0.344271804,1,1,0,1,0,1,121.245904,4.959017538,74.66120803
0.641640322,0,0,0.528735683,0.503062357,0.648101937,0.652893473,1,0,0,0,0,1,68.8432526,96.46302108,-153.7170422
0.546175927,1,0,0.601397437,0.447994553,0.756044641,0.39230466,0,0,0,1,0,1,11.22038773,21.12393294,-102.2945267
0.428604748,0,0,0.495203528,0.376713771,0.760969051,0.61086307,1,0,0,1,1,1,-68.57042165,16.94669456,-43.8319837
0.502725682,0,0,0.634359296,0.449916483,0.729259131,0.301345176,1,0,1,1,0,1,44.85677801,-1.498348972,66.3702942
0.339301456,1,0,0.601596216,0.358436943,0.55869254,0.615839014,0,0,0,1,1,1,79.01280472,25.93801561,64.60755636
0.423181592,0,0,0.483718639,0.517567722,0.576779553,0.40210527,1,0,0,1,1,1,125.3282071,-5.390805215,63.95608109
0.630817091,0,0,0.600650227,0.482021951,0.579967429,0.351968435,1,0,1,0,1,1,-92.98749707,97.2725498,135.2250676
0.649028972,0,0,0.565023758,0.504216802,0.696748358,0.456540133,0,1,0,1,0,1,99.39691689,-9.692935413,55.87706809
0.617269134,0,0,0.481493124,0.422742542,0.659990054,0.419968755,1,0,0,1,1,1,83.50379959,-10.70534584,70.01644793
0.178408727,0,0,0.449751442,0.361396109,0.560071989,0.255297486,0,1,0,1,1,1,48.15032086,5.492884864,61.87315048
0.683925316,0,1,0.467039555,0.436275562,0.919772881,0.525751397,0,0,0,0,0,1,169.2657437,104.0888386,48.896204
0.467236978,0,0,0.620190839,0.39690514,0.748543239,0.366553598,1,0,0,0,0,1,108.3779678,116.3001368,5.283821642
0.425994203,0,0,0.521123334,0.424254891,0.606948528,0.496419192,0,0,0,1,1,1,49.79846889,10.66733639,55.90607811
0.500568292,0,1,0.612224208,0.388387705,0.746344002,0.52879367,0,1,0,1,1,0,278.9306375,15.33540955,70.07839171
0.468422611,0,0,0.473217303,0.369823342,0.552602381,0.600484578,1,1,0,1,1,1,71.55849986,-4.952402844,61.93740364
0.653509769,0,0,0.571921944,0.498937263,0.575847468,0.505012059,0,1,0,1,1,1,97.06843446,4.315462739,65.018431
0.249460344,0,0,0.552281947,0.427906387,0.578212998,0.665732504,0,0,0,1,1,0,9.693049682,-2.583472517,64.5112381
0.416766964,0,0,0.531606032,0.436372058,0.724408891,0.554758599,0,0,0,1,1,1,-73.78971734,5.298423981,7.357872328
0.462307234,0,0,0.518113895,0.519976624,0.559431921,0.467605864,1,1,0,1,0,1,91.54645664,10.31540568,66.61183871
0.383994637,0,0,0.470294135,0.440432516,0.711015693,0.465146744,0,1,0,1,0,1,92.72015347,26.78201196,62.07375945
0.498583991,0,0,0.582876819,0.435030494,0.545907991,0.661859972,1,0,0,1,1,1,-51.19616845,149.3065553,-126.1056317
0.507622447,0,0,0.465417229,0.493934099,0.825065712,0.486220366,0,0,0,1,0,0,2.482808212,3.188636838,-68.06139784
0.364229876,0,0,0.559456884,0.182277596,0.765326886,0.644539771,0,0,1,1,1,1,164.2014445,3.828412743,66.12229676
0.49059231,0,0,0.496682629,0.490934916,0.687516727,0.596636493,1,0,0,1,0,0,104.8036287,49.15265585,-71.21060816
0.075343919,0,0,0.541297668,0.286627045,0.615235353,0.422381697,0,0,0,0,1,0,-3.022284809,-20.90096181,21.09448454
0.63647394,0,0,0.591501311,0.305187524,0.597737568,0.525813916,1,0,0,1,1,1,112.0471245,5.053660216,69.26966752
0.605112973,1,0,0.501197147,0.437133388,0.625143637,0.225239131,1,0,0,0,1,1,200.0743773,-16.99692068,111.82328
0.607836322,0,0,0.659786252,0.49146449,0.552880098,0.729158657,0,1,0,0,0,1,160.3103372,63.76884096,85.72622006
0.603564409,0,0,0.52242783,0.443461374,0.707899623,0.418946657,0,0,0,1,0,0,-36.80901702,-4.981656849,54.18777693
0.636123089,0,0,0.763457579,0.449703231,0.576368082,0.547662948,0,0,0,1,0,0,4.10729474,0.923166262,66.24424718
0.261828974,0,0,0.641917434,0.44614275,0.667509702,0.223492877,1,1,0,1,1,1,175.5728765,12.7018997,70.35170256
0.280497583,0,0,0.579906901,0.41293321,0.568761519,0.363877019,1,1,1,1,0,1,130.2291715,10.8398295,73.48542728
0.542687448,0,0,0.709920022,0.447724064,0.626098191,0.579474157,1,1,0,1,0,1,120.5767833,-7.337153921,76.64830892
0.44509599,0,0,0.479867587,0.48561647,0.633957339,0.661225385,0,1,0,0,1,1,83.56889899,4.585344135,56.08430991
0.288757878,0,0,0.5071984,0.283818808,0.65898588,0.591684144,1,0,0,1,0,1,123.2052541,11.95954439,66.29550912
0.537018187,0,0,0.617012045,0.396282553,0.60684978,0.360551276,0,0,1,1,0,0,-88.69123182,112.8004252,-52.56794144
0.495348541,0,0,0.63402282,0.441884171,0.699495843,0.152943018,0,0,0,1,0,1,55.87542898,76.76081549,-40.78452699
0.710811331,0,0,0.557196438,0.471642491,0.63751627,0.430646872,0,0,0,1,0,1,-87.60269537,11.87081632,36.25564341
0.357094636,0,0,0.47754895,0.355807436,0.589162368,0.528248054,1,0,0,1,0,1,177.8790449,-8.286955893,-185.898305
0.598034658,0,0,0.611353104,0.471278299,0.571987462,0.507589435,0,0,0,1,0,1,15.07331387,1.855438036,67.80066932
