Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Class,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.590031171,0,0,0.383146358,0.55049909,0.509245451,0.792072037,0,0,0,1,0,1,1,49.66128627,-37.5037493,63.93453964
0.411877209,0,0,0.432033058,0.53522555,0.369427656,0.69754551,1,1,0,0,0,1,1,-37.0554439,-75.9733472,120.9397083
0.48768964,0,0,0.443147562,0.546902467,0.504586962,0.78064065,0,0,0,1,0,1,1,50.33295241,52.27260833,-18.08636861
0.490787776,0,0,0.271295975,0.654213263,0.445711792,0.767397814,1,0,0,1,0,1,0,67.7176573,165.8671314,8.324115139
0.379596752,0,0,0.367062809,0.568846123,0.454683131,0.779058759,0,0,0,1,0,1,0,110.3767269,108.6420355,-81.36529903
0.429761108,0,0,0.412165812,0.659096206,0.486035302,0.840436391,1,0,0,1,0,1,0,107.7914582,218.1979085,-0.394843194
0.548432619,0,0,0.400330752,0.556684303,0.391750047,0.788157308,0,1,0,0,0,1,1,24.41202986,69.11879102,113.0605091
0.416531287,0,0,0.402578035,0.603903875,0.480206046,0.838771247,1,1,0,0,0,0,1,-62.7242975,25.39044401,-59.86398337
0.643039811,0,0,0.370817076,0.612693736,0.486949559,0.786797721,0,1,0,0,0,0,1,54.52156484,-30.70316165,98.47145956
0.422770652,0,0,0.286315883,0.70549557,0.459316386,0.803228069,0,1,0,0,0,1,1,76.51761045,47.45533407,11.96286082
0.444199749,0,0,0.41550388,0.574145351,0.515183123,0.773179591,0,1,1,0,1,1,1,-15.72610078,5.946905379,138.4491137
0.583480507,0,0,0.232374156,0.590843792,0.191270667,0.804265874,0,1,0,0,0,0,1,104.8408073,-31.90995662,-18.55731112
0.54138909,0,0,0.278029711,0.624350848,0.398225449,0.842704266,0,0,0,1,0,1,1,95.29141061,121.5690984,-40.62169868
0.414693746,0,0,0.421362998,0.626283348,0.434450988,0.782341968,0,0,0,0,0,1,1,138.6493404,105.0586557,112.9300393
0.44621233,0,0,0.305314796,0.520984493,0.450980134,0.79301177,1,1,0,0,0,1,1,95.1648932,-22.97328955,-0.674105984
0.466589826,0,0,0.279671434,0.602473266,0.509841387,0.796067211,0,1,0,0,0,1,1,29.07633026,93.69754551,-119.1328973
0.491317853,0,0,0.201338473,0.597924639,0.462105714,0.737552554,0,1,0,0,1,1,1,181.4610199,-11.10733576,38.87178215
0.558372387,0,0,0.405937287,0.592853281,0.457905685,0.82471273,1,0,0,1,0,1,0,84.50487291,162.73092,-69.24633029
0.498092464,0,0,0.334598855,0.610056395,0.523457972,0.839194832,0,1,1,0,0,1,1,216.0011018,81.38199451,-54.39918085
0.449363999,0,0,0.284420106,0.654457491,0.471055475,0.790567058,1,1,0,0,0,1,0,80.63374965,123.2761752,-20.99973308
0.497148952,0,0,0.4028646,0.525894705,0.442100308,0.756875076,0,0,0,1,1,1,1,97.55619565,-54.431911,-8.63958419
0.408005186,0,0,0.355083276,0.699765053,0.266054146,0.802668703,0,0,0,1,0,1,0,54.8244238,191.7279301,-84.44394434
0.45270993,0,0,0.404229596,0.582783178,0.370960528,0.816274561,0,1,0,0,1,1,1,27.43968653,-73.84549308,123.0623749
0.529987341,0,0,0.344522277,0.566431072,0.482607882,0.803522007,0,1,0,1,0,1,1,36.6651178,26.50184244,165.6037855
0.38756386,0,0,0.335525645,0.606755151,0.340536325,0.82694863,1,1,0,0,0,1,1,197.8163484,17.42908603,30.12049434
0.524666466,0,0,0.318248253,0.586724885,0.537131832,0.79381775,0,1,0,0,1,0,1,81.87173937,67.35167777,-169.195082
0.40091543,0,0,0.351387725,0.583951746,0.483510739,0.728442455,0,0,0,1,0,1,1,105.2268038,47.65083234,190.3582928
0.450708496,0,0,0.327523189,0.567584736,0.516810388,0.781121559,0,0,0,0,0,1,1,118.6077785,224.936798,-54.0661531
0.543483163,0,0,0.462712131,0.814257102,0.487726129,0.797904481,0,1,0,0,1,1,1,57.94605222,9.404235535,-115.7048315
0.375206981,0,0,0.290928662,0.575332116,0.535811443,0.80538444,0,1,0,0,0,0,1,203.3340202,86.56605564,-79.05879364
0.695828467,0,0,0.37543636,0.678754506,0.421692619,0.799690913,0,1,0,0,0,1,1,43.37541341,-1.889355793,0.246162089
0.601011208,0,0,0.179766876,0.612706566,0.533634201,0.797616468,0,0,0,1,0,1,0,91.36643928,146.3067848,53.32655525
0.544778422,0,0,0.438926272,0.561212643,0.517954392,0.798328593,0,0,0,1,0,1,0,86.59264361,174.6951063,69.64588503
0.414744574,0,0,0.416279011,0.602218334,0.464429072,0.822956814,1,0,0,0,1,1,1,78.99071078,58.12839519,3.990995653
0.469549765,0,0,0.343911667,0.614439319,0.26014576,0.813499439,0,0,0,1,0,1,1,63.70942112,110.5283343,61.19857068
0.620637814,0,0,0.424735255,0.53975103,0.445502209,0.77013669,0,0,0,0,0,1,1,51.11735769,79.8002005,60.12740908
0.432088848,0,0,0.283263385,0.603699243,0.546750991,0.772054666,0,1,0,0,0,1,1,-61.05622665,8.596269588,-70.6499603
0.540527491,0,0,0.289162714,0.576212273,0.425237834,0.771752524,1,0,0,1,0,1,1,84.16227217,204.9767464,58.40863093
0.427276525,0,0,0.429258179,0.597232479,0.518625225,0.764972477,0,1,0,0,0,0,1,119.8494359,-46.99182158,40.24393547
0.39814782,0,0,0.367963668,0.541718662,0.433172811,0.781862116,1,1,1,0,1,0,1,132.7249685,39.30369655,104.4840678
0.554858573,0,0,0.369037327,0.73590307,0.54161188,0.802976462,1,1,0,0,0,1,1,-95.76075149,72.93130467,106.4371751
0.625121411,0,0,0.430284965,0.703729382,0.533115769,0.859889486,0,0,0,1,0,1,0,71.30126131,96.27334554,42.52642298
0.405787364,0,0,0.256576376,0.623240221,0.533269135,0.793335007,0,1,1,0,0,0,1,-125.5267063,50.73882498,121.5289441
0.464094726,0,0,0.228554532,0.587666137,0.336576762,0.749014363,0,0,0,0,0,1,0,73.3738411,102.0609924,106.5746273
0.446622461,0,0,0.39563049,0.546381567,0.414279259,0.819135657,0,0,0,0,1,1,0,86.44196989,-46.19585533,112.5066622
0.479451205,0,0,0.354804431,0.643308261,0.36163656,0.773296051,0,1,0,0,0,1,1,266.5154354,-81.79526301,74.82526039
0.484016833,0,0,0.424236041,0.71014896,0.499933864,0.823135468,0,1,0,0,0,0,1,-17.03109979,48.10435934,106.4141844
0.674844994,0,0,0.441440185,0.682074966,0.479694649,0.79429747,1,0,0,1,0,1,0,69.35381613,185.5883443,-98.94829676
0.415815624,0,0,0.412947062,0.693048042,0.543140556,0.759925711,0,1,0,0,0,1,0,-10.90434873,-84.02080424,11.00621724
0.496345307,0,0,0.188140673,0.560181414,0.359304956,0.756856474,1,1,0,0,0,1,1,-73.97251949,54.21127294,-26.89375526
0.441926218,0,0,0.259648642,0.560037608,0.504903553,0.789702819,0,1,0,0,1,1,0,-75.28248463,39.32404331,-23.15577736
0.539974183,0,0,0.307719428,0.582293429,0.517053522,0.737044578,0,0,0,1,0,1,0,99.96087864,65.61609794,-16.20631389
0.407423018,0,0,0.408857398,0.552162155,0.531564478,0.794583615,1,1,0,0,0,1,1,143.6073756,-39.7617875,-0.057802295
0.505651802,0,0,0.304241339,0.536784069,0.387971862,0.824858341,0,0,0,1,1,1,0,61.75387972,4.829500852,43.09537122
0.43761652,0,0,0.376197753,0.616251388,0.411893829,0.775893734,1,1,0,0,0,1,1,-93.78579987,64.11451791,120.4677164
0.590713484,0,0,0.306285365,0.57308386,0.401239855,0.849081743,0,1,1,0,0,0,1,-40.97754317,30.71668437,69.96806999
0.573056488,0,0,0.376947568,0.692190837,0.528136034,0.799116822,1,1,1,0,0,0,1,64.09034218,53.48913149,-48.7354743
0.519394293,0,0,0.383170694,0.71356829,0.474180733,0.798421515,1,0,0,1,0,1,0,121.2436976,24.2062273,-28.81325377
0.554374686,0,0,0.347486315,0.544750458,0.537239675,0.830400091,0,0,0,1,0,1,1,44.82548204,9.82433994,-28.75284495
0.571872332,0,0,0.428208868,0.559224661,0.547890689,0.789043492,1,1,0,0,0,1,1,76.14422223,-39.57130889,140.5396047
0.480516196,0,0,0.340136487,0.631913635,0.435272295,0.73766611,0,0,0,1,0,1,1,48.20783843,25.39933917,36.46133762
0.496950551,0,0,0.37368024,0.625591668,0.508152312,0.781573846,0,0,0,1,0,1,1,52.31439433,264.8683932,32.42282648
0.498489933,0,0,0.394944917,0.611058014,0.405584712,0.788350402,0,0,0,0,0,1,0,70.11054963,126.5558125,28.16095936
0.611304247,0,0,0.278656707,0.64609499,0.247319489,0.786915605,0,0,0,1,0,1,1,126.1139019,-14.86246824,35.2848291
0.454897375,0,0,0.393171649,0.520908883,0.426950209,0.851869699,0,0,0,1,0,1,1,66.9225698,48.9307908,-7.551182567
0.412433375,0,0,0.41312934,0.542365417,0.369859642,0.887664493,0,0,0,0,0,1,1,119.1553647,-11.17975121,52.37808633
0.509261821,0,0,0.341377756,0.600896062,0.434639009,0.85607619,1,0,0,1,0,1,0,63.18807678,190.7312842,-68.75942152
0.532821615,0,0,0.399165005,0.619500376,0.465963969,0.782321988,1,0,0,1,0,1,0,29.95360099,67.76893781,30.20531876
0.400987424,0,0,0.302537452,0.684744475,0.485292883,0.807939674,0,0,0,1,0,1,0,53.19777713,-25.03096093,146.2551767
0.574283549,0,0,0.310310951,0.665950477,0.401191844,0.79869583,1,1,0,0,1,1,1,15.35200204,-33.67671856,-72.05628171
0.403988398,0,0,0.423130399,0.596806067,0.258454066,0.772337068,1,1,0,0,0,1,1,88.79782728,-42.22170111,109.0514755
0.399151465,0,0,0.276739363,0.729832229,0.537999415,0.700251134,1,0,0,1,0,1,1,81.35580178,93.15645681,-111.5203791
0.382546518,0,0,0.441297188,0.626727843,0.543518353,0.817172871,1,0,0,0,0,1,1,41.96380499,144.7734452,22.40832901
0.508939479,0,0,0.290448909,0.666689914,0.521195581,0.763799949,0,0,0,0,0,1,1,70.44728469,12.75821063,80.44890977
0.651862395,0,0,0.313128854,0.52319882,0.380858734,0.806166454,1,0,0,1,0,1,0,95.30764724,16.69230664,-48.58357923
0.59783241,0,0,0.28157517,0.544357544,0.449076976,0.751323973,1,0,0,1,0,1,1,78.35169324,103.2669998,115.0715392
0.472977267,0,0,0.379237624,0.571949393,0.412299757,0.778302111,1,1,1,0,0,0,0,5.671315074,-30.72144174,-14.84478378
0.611558011,0,0,0.276389029,0.532387943,0.514415679,0.815300281,0,1,0,0,1,0,1,142.89559,111.4664091,8.560626031
0.790455745,0,0,0.16665583,0.52563952,0.488171522,0.769390014,1,0,0,1,0,1,0,116.5355018,46.54338418,58.95857445
0.469405927,0,0,0.391033523,0.531865436,0.456492686,0.763457718,0,1,0,0,0,0,0,-1.190473478,52.97676175,1.179417627
0.631593478,0,0,0.369670917,0.530242116,0.489599235,0.814480538,1,0,0,1,0,1,0,63.2758243,-6.460735914,-10.58422435
0.591476722,0,0,0.424229424,0.525538858,0.511327017,0.7965125,0,1,0,0,0,0,1,122.6883637,18.02990625,49.10884932
0.669573488,0,0,0.309562649,0.577301779,0.386444398,0.832487318,1,1,0,0,1,0,1,172.2339871,-72.77418434,40.8075222
0.493018964,0,0,0.366096319,0.625222848,0.476016551,0.853521441,1,0,0,1,0,1,1,59.24388929,145.8974828,47.38444542
0.455471436,0,0,0.311030358,0.55066142,0.423234438,0.776850552,1,1,0,0,0,1,1,-68.99974349,55.73510678,12.92155072
0.501135487,0,0,0.44391,0.766660716,0.296081057,0.834387274,1,1,0,0,0,0,1,128.6765269,23.33866598,86.33845884
0.398782176,0,0,0.334144983,0.652923943,0.511099337,0.77959398,0,0,0,1,0,1,0,78.09546467,91.50722755,-4.415740366
0.404453064,0,0,0.185437143,0.685789868,0.501944591,0.84810966,0,0,0,1,0,1,1,93.41697159,147.0818439,151.953667
0.723988945,0,0,0.337311489,0.649946159,0.498211326,0.820249115,1,0,0,1,0,1,0,65.30207717,93.11933143,51.02666938
0.419493566,0,0,0.422919791,0.570443373,0.517737178,0.795107917,1,1,1,0,0,0,1,82.69446279,62.35381055,97.46115582
0.608813591,0,0,0.295855324,0.575816898,0.534429354,0.844158991,0,0,0,1,0,1,1,92.9738299,-31.02803652,-2.026984179
0.516666018,0,0,0.407266942,0.6120974,0.4546088,0.816746065,1,0,0,0,0,0,1,104.0442556,103.4926704,-27.44235072
0.401582711,0,0,0.434605441,0.71126581,0.464506445,0.760496112,0,0,0,1,1,1,0,106.1760315,10.04458127,187.7146801
0.386798986,0,0,0.36966799,0.551351155,0.483736748,0.822081673,0,0,0,0,0,1,0,55.77444277,23.91772157,120.179695
0.752249478,0,0,0.277283928,0.551829107,0.542003405,0.837838479,0,0,0,1,0,1,0,40.61794901,104.2808701,-59.46372716
0.459065306,0,0,0.301558564,0.544227449,0.429132835,0.776707743,0,1,0,0,1,1,1,-14.6967406,-36.69854954,1.613199566
0.631907533,0,0,0.200582408,0.523941583,0.495809261,0.721747838,0,0,0,1,0,1,0,86.54145666,150.5536634,-68.32284377
0.615369907,0,0,0.213691076,0.588527767,0.44993277,0.814440301,0,0,0,1,1,1,1,63.84357376,132.9382654,-8.56012248
0.454423864,0,0,0.308620242,0.605093177,0.334980104,0.803210625,0,1,0,0,0,0,0,91.25631859,88.89262547,-36.29129959
0.596021582,0,0,0.308176161,0.548656559,0.330050518,0.751556242,0,1,0,0,0,1,1,133.0634869,-11.61043152,-12.78967406
0.65357975,0,0,0.377006534,0.922049396,0.488557071,0.805554,0,0,0,1,0,1,0,88.31193104,-145.9237866,87.53918116
0.399123292,0,0,0.291932529,0.549191526,0.528069915,0.773655502,0,1,0,0,0,1,1,-93.89657224,90.76010459,28.34728439
0.675313608,0,0,0.114076854,0.604351964,0.536250066,0.837243454,1,0,0,0,1,1,1,82.17370611,-33.09548844,-87.34000924
0.415202727,0,0,0.359772638,0.761684301,0.344244139,0.778433487,0,1,0,0,0,0,1,24.6826167,9.909021686,-31.07057602
0.561540908,0,0,0.201986949,0.620325324,0.502492648,0.760962823,1,0,0,0,0,1,0,103.0910746,-63.56760522,69.76049421
0.58685386,0,0,0.403567679,0.556254723,0.389482481,0.817883448,0,0,0,1,0,1,1,55.56072172,-26.09364724,-16.47466926
0.438285422,0,0,0.393795164,0.534805349,0.459777388,0.745359507,0,0,0,1,0,1,0,49.13128732,-38.01612674,-28.53683244
0.468620425,0,0,0.333528085,0.633444394,0.339914595,0.785639711,0,0,0,1,0,1,1,117.9098737,-63.67843901,24.85496043
0.635268719,0,0,0.363920139,0.613541662,0.433048706,0.820172231,0,1,0,0,1,0,1,90.28744726,-3.515578777,29.08807664
0.406761832,0,0,0.323744947,0.699183128,0.467849671,0.803916754,0,0,0,0,0,1,0,90.78298865,39.60583563,158.3778162
0.591044848,0,0,0.456134628,0.531880147,0.354578622,0.772173448,0,1,1,0,1,0,1,-24.86546454,105.5884436,-50.75177658
0.697167132,0,0,0.334555445,0.521706316,0.54336162,0.839918366,1,1,0,0,0,1,0,0.478595555,36.46617929,-63.20710323
0.467068234,0,0,0.352068258,0.692330676,0.339911561,0.765871357,0,1,0,1,0,0,1,76.53138728,78.30734758,-85.96033993
0.45499233,0,0,0.34412973,0.559324962,0.480754556,0.86942041,0,1,0,0,0,0,1,-92.22782188,11.8852848,-72.9953243
0.519198634,0,0,0.38876081,0.542876332,0.544953783,0.802721466,0,1,0,0,0,0,1,-177.7395366,60.09948809,-53.47989598
0.423884009,0,0,0.33069937,0.526350349,0.4952593,0.827266896,0,1,1,0,0,1,1,-4.3734395,73.25700434,23.28862421
0.589446686,0,0,0.407166649,0.5722319,0.384510441,0.759649395,1,1,0,0,0,1,1,-53.17585626,42.05104328,48.73367921
0.42845482,0,0,0.386564912,0.527791412,0.467131765,0.81861578,0,1,0,0,1,0,1,-18.65122057,14.83056848,62.82557438
0.458344258,0,0,0.451638818,0.70158801,0.463408187,0.866966355,1,1,1,0,0,1,1,-10.74067819,13.90667225,144.4414883
0.756346373,0,0,0.266179807,0.528991721,0.488192647,0.844714861,0,1,0,0,0,1,1,-76.50069119,-82.85381404,94.80130061
0.447377805,0,0,0.356463914,0.601109279,0.529234662,0.796756023,0,0,0,0,0,1,1,94.78537503,3.933244103,-108.1351975
0.421083154,0,0,0.392811366,0.707664959,0.499895191,0.779924213,1,0,0,1,0,1,0,78.76039902,-29.37443122,219.9481033
0.549056721,0,0,0.430288015,0.523207481,0.33064965,0.803784868,1,1,0,0,1,0,1,-0.470095185,1.057083713,64.33278599
0.418828875,0,0,0.262593965,0.672781802,0.354059116,0.845678534,1,1,1,0,0,1,1,58.66914548,-43.2652035,-96.56183616
0.645342347,0,0,0.408506844,0.587313659,0.504333073,0.838582194,0,1,1,0,0,0,1,172.2688277,-32.36531039,110.0122322
0.444097264,0,0,0.42904828,0.612680176,0.426664505,0.79750839,1,0,0,1,0,1,0,97.45525659,132.2706167,47.31333401
0.887315483,0,0,0.384141951,0.528678579,0.486051949,0.805721792,1,1,0,0,0,0,1,125.2710962,43.88726327,93.88948322
0.426520373,0,0,0.373585814,0.6615683,0.379728529,0.824305699,1,0,0,1,0,1,0,76.40247931,36.28576988,66.48269894
0.533498102,0,0,0.331986086,0.550733149,0.455069391,0.810744306,1,0,0,1,0,1,1,88.27971859,81.05652259,100.1276349
0.625803252,0,0,0.136540716,0.668713174,0.530788749,0.836888062,0,1,1,0,1,1,1,-55.04041837,70.40744884,73.48866051
0.426606318,0,0,0.261874133,0.543454928,0.344725485,0.763912749,0,1,1,0,0,0,0,116.9244561,18.11326316,144.4437434
0.670774994,0,0,0.402236379,0.542886003,0.448086158,0.777494386,0,0,0,1,0,1,0,46.16214888,144.238844,124.7912996
0.880294013,0,0,0.397996262,0.801464432,0.402061319,0.82529767,1,0,0,0,0,1,1,95.51106185,-38.98146724,-53.19598577
0.402044315,0,0,0.41172307,0.587756286,0.471808091,0.801188881,0,0,0,0,0,1,0,88.06483581,92.42353513,78.35723789
0.440987656,0,0,0.192979334,0.524825,0.53814628,0.835895256,1,1,0,0,0,0,1,129.8354883,-57.82993133,-5.467705006
0.811219786,0,0,0.085309391,0.565413888,0.518428283,0.823787899,0,1,0,0,0,0,0,118.643884,-34.40318833,65.52307743
0.540260399,0,0,0.441788362,0.618007652,0.537436855,0.757362994,0,0,0,0,0,1,0,52.32599613,92.36777771,134.5952817
0.620259459,0,0,0.440496603,0.665433574,0.322356993,0.833757337,1,0,0,0,0,0,1,68.00661837,87.52387404,18.09485518
0.724918522,0,0,0.403580076,0.753289616,0.506747979,0.814961874,0,0,0,1,0,1,0,40.67814537,187.6316347,13.56896972
0.426646187,0,0,0.386713931,0.622493324,0.476916952,0.788494412,1,0,0,1,0,1,0,93.16437108,160.7821445,-76.37578163
0.415326508,0,0,0.33006857,0.574629523,0.435714028,0.767599426,1,1,0,0,0,1,1,149.6951992,132.1373411,22.95347516
0.436357629,0,0,0.420069812,0.542417884,0.44701947,0.825336811,0,0,0,1,0,1,1,50.97403886,107.14141,72.53505036
0.645203461,0,0,0.293274869,0.663793752,0.406003916,0.803168044,1,0,0,1,0,1,0,122.0693816,154.7996356,-21.96158353
0.590595417,0,0,0.453944659,0.689040459,0.457854229,0.799495568,0,0,0,0,0,1,0,92.15797193,108.9595293,187.1407548
0.512078216,0,0,0.317461547,0.606799766,0.4705386,0.750793547,1,1,0,0,0,0,1,119.082524,122.1188144,-51.11335208
0.543536428,0,0,0.405156649,0.537052253,0.4210905,0.797711408,0,1,1,0,0,0,1,129.7878116,-10.36846754,58.94790984
0.387799769,0,0,0.370383851,0.614506557,0.524693329,0.842177242,0,0,0,0,0,1,0,60.62751172,139.1749484,-28.47674443
0.508439594,0,0,0.375766437,0.608377589,0.476981108,0.779794035,0,1,0,0,0,1,1,178.1804245,4.630644917,145.3163853
0.591223347,0,0,0.392021975,0.880441663,0.482274021,0.756851931,0,0,0,1,0,1,0,99.75405107,115.6232453,33.51470697
0.683285998,0,0,0.316392156,0.593995024,0.378888273,0.794989105,1,0,0,1,0,1,0,44.81640537,131.7125481,-39.22740897
0.52409351,0,0,0.230987902,0.691491246,0.465051454,0.776226186,0,1,1,0,0,0,1,-93.70758204,-40.59507587,88.0815943
0.774156001,0,0,0.421821677,0.547885012,0.256661513,0.770003546,0,0,0,1,0,1,0,55.11280636,-44.92603511,151.0948788
0.524064849,0,0,0.362815713,0.613727757,0.408901979,0.787470251,1,0,0,1,0,1,0,99.58836367,110.6730494,108.4964063
0.386386944,0,0,0.448876747,0.567933682,0.25231248,0.811325397,1,0,0,1,0,1,0,72.07001778,153.4129073,158.809066
0.78016461,0,0,0.217538552,0.561824427,0.383237206,0.784107759,1,1,0,0,0,0,1,4.5054388,10.93752643,-40.42195486
0.379151595,0,0,0.421217728,0.54356826,0.307968812,0.793699544,0,1,1,0,0,1,1,42.8926605,113.5761132,128.3930417
0.458408292,0,0,0.209014902,0.529139563,0.304722036,0.738839181,1,0,0,1,0,1,0,75.71165468,105.687564,26.81552157
0.469539639,0,0,0.387668943,0.625617867,0.463952621,0.826167146,1,0,0,1,0,1,1,74.10201476,158.1428062,140.613398
0.63913654,0,0,0.400404484,0.686902404,0.539936536,0.792923427,1,0,0,1,0,1,0,54.76480383,231.356753,-18.8839534
0.653322344,0,0,0.284827296,0.570557647,0.539585634,0.82761633,1,1,1,0,0,0,1,61.40746771,74.87540009,88.86172792
0.3819818,0,0,0.41084108,0.664361494,0.535387225,0.774748321,0,0,0,1,0,1,1,111.8954454,-40.74099241,192.2681661
0.510966927,0,0,0.14635957,0.567604145,0.527920016,0.847629688,0,0,0,1,0,1,0,72.70691055,100.9850055,24.64548536
0.549454031,0,0,0.344567807,0.551586842,0.460148843,0.784859584,0,1,0,0,0,0,1,91.12423005,78.3696002,23.33651905
0.554617462,0,0,0.262198662,0.661730037,0.509241807,0.777283777,1,1,0,0,0,0,1,103.7491091,-36.87787493,73.42198415
0.378522074,0,0,0.36919361,0.631253387,0.402124578,0.795699461,1,0,0,0,0,1,1,23.8638385,134.0178324,119.4896688
0.421363029,0,0,0.440407106,0.570990288,0.49135992,0.791316257,0,0,0,1,0,1,1,46.84312397,82.02844503,98.40075027
0.419565982,0,0,0.280294076,0.5639844,0.421526969,0.763948673,0,0,0,1,0,1,1,15.54449585,-58.46554283,-69.14935474
0.421987234,0,0,0.367931944,0.556336752,0.500434446,0.726780675,0,0,0,1,0,1,0,26.8600263,26.71357707,211.5498603
0.407990374,0,0,0.272888184,0.628285044,0.426667552,0.861033058,0,0,0,1,0,1,0,72.90610213,3.878000782,13.78222885
0.481837928,0,0,0.445734478,0.556901078,0.461129388,0.806408517,1,0,0,1,0,1,1,70.48386093,-94.83254753,57.02260592
0.596132622,0,0,0.44209645,0.53018051,0.414851453,0.812138442,0,1,0,1,0,0,1,14.29686153,14.04329882,101.6513314
0.539993285,0,0,0.383100632,0.582620287,0.327470121,0.774986033,1,1,0,0,0,1,1,87.14706966,75.23349236,-48.16406316
0.397562344,0,0,0.443344712,0.753860581,0.420491604,0.835039499,1,0,0,1,0,1,0,55.92208466,128.7198149,26.90412712
0.401660795,0,0,0.343475772,0.731925225,0.216258022,0.756754106,0,1,0,0,0,0,1,119.6684345,62.23843466,154.0274013
0.406595871,0,0,0.332574668,0.527373617,0.502031576,0.852619843,1,1,0,0,0,1,1,181.4233002,-36.81022127,-17.28741616
0.576495688,0,0,0.401437914,0.612320121,0.457935673,0.846609129,1,1,0,0,0,1,1,56.9823091,62.54928495,84.58259244
0.399123314,0,0,0.458838397,0.691011835,0.409226918,0.773475787,0,0,0,1,0,1,0,16.52847094,116.265064,131.5510539
0.443554612,0,0,0.26071672,0.534539176,0.471354528,0.785576102,0,1,0,0,0,1,1,-36.83169168,-45.07869153,79.48490234
0.604023469,0,0,0.405643413,0.609657878,0.183958774,0.793127545,1,0,0,1,0,1,1,95.52863513,150.9329533,82.9902886
0.504379459,0,0,0.316694395,0.554955531,0.435240811,0.779419331,0,1,1,0,0,0,1,-76.2756411,-27.22105215,82.35487789
0.602641867,0,0,0.310981126,0.611512382,0.343490339,0.851580354,0,0,0,0,0,1,0,47.72404108,78.20311024,73.77734958
0.417247039,0,0,0.370144166,0.656501541,0.519741301,0.790869321,0,0,0,1,0,1,0,70.59171632,-18.54595197,93.67715234
0.412404912,0,0,0.289657126,0.567307274,0.417967223,0.870397791,1,0,0,1,0,1,0,51.55058737,117.1243471,67.34351007
0.502646682,0,0,0.356260711,0.54655906,0.430250638,0.793658158,1,1,0,0,1,0,1,73.81242762,18.65556945,-49.58136551
0.438483862,0,0,0.350775001,0.598576886,0.513243463,0.833342929,0,0,0,1,0,1,0,61.57633184,105.2023464,90.39567947
0.485038024,0,0,0.322611039,0.543305509,0.410918019,0.801600987,1,1,0,0,0,0,1,93.49703901,7.014464918,105.9685235
0.401380767,0,0,0.438613928,0.605024288,0.421833127,0.787024792,0,0,0,1,0,1,0,40.0304267,165.0323091,8.993585601
0.731253128,0,0,0.370064526,0.568253467,0.530945945,0.810128185,1,1,0,0,0,0,1,58.70866384,44.86263156,-158.7911617
0.388997368,0,0,0.187829707,0.650925798,0.375807758,0.840045715,1,1,0,0,0,1,1,69.36705095,62.44621106,14.9506998
0.5366701,0,0,0.40543511,0.662059276,0.448376081,0.777193509,0,1,0,0,0,0,1,100.5533894,38.91470233,2.720615673
0.576390002,0,0,0.413574222,0.558131728,0.420153198,0.812595052,1,0,0,0,0,1,1,55.33224054,117.1199024,142.2131204
0.378905534,0,0,0.226789698,0.662780918,0.544524751,0.732305026,1,0,0,1,0,1,1,35.05636173,64.30628253,4.996664487
0.514611376,0,0,0.352962172,0.6252958,0.376595554,0.787914291,0,0,0,1,0,1,0,78.05984243,116.8606241,3.195115327
0.55953615,0,0,0.37871307,0.696937479,0.523998453,0.831282772,1,1,0,0,0,0,1,38.58462392,30.55385884,85.28026173
0.44622886,0,0,0.255488773,0.672519855,0.403308074,0.789327652,0,0,0,0,0,1,1,57.17632899,-50.41324344,159.8387761
0.494208418,0,0,0.389109872,0.578033838,0.419708081,0.778262394,1,0,0,1,0,1,0,80.77819962,63.28179964,-30.20502916
0.589076037,0,0,0.404131378,0.58335225,0.375484617,0.796362346,0,1,1,0,0,0,1,-13.70169207,30.51363575,-58.71728841
0.593728277,0,0,0.220398369,0.732343664,0.490385692,0.789624225,1,0,0,0,0,1,0,72.9282826,56.94538017,116.3691177
0.576612622,0,0,0.423784919,0.620764023,0.510285223,0.778530261,1,0,0,1,0,1,1,95.5899924,141.0425023,17.19928792
0.605747776,0,0,0.349403699,0.562721851,0.422595374,0.795584632,1,1,0,0,0,0,1,256.8647048,65.18839217,148.7714474
0.652284792,0,0,0.43525008,0.596333396,0.502066548,0.831273552,1,0,0,1,1,1,1,39.07732604,73.42634814,93.25241389
0.63457541,0,0,0.363745541,0.600577476,0.529712261,0.754221472,1,0,0,1,0,1,0,59.28197549,-66.25179001,131.9267806
0.698590353,0,0,0.349660432,0.527454246,0.484558396,0.835348387,1,0,0,1,0,1,0,105.3971429,36.36143366,128.5424258
0.719920264,0,0,0.360663714,0.72061022,0.535469812,0.827693288,1,1,1,0,0,0,1,-50.74705146,14.89913351,47.0639878
0.475489731,0,0,0.29011964,0.637756172,0.402211321,0.833483856,1,1,0,0,0,1,1,-4.221577528,-25.3926032,-44.8036176
0.562725086,0,0,0.415060656,0.624680436,0.37861334,0.754034283,0,0,0,1,0,1,0,93.54427584,104.2280614,67.72988015
0.553302809,0,0,0.427878078,0.570239618,0.395226955,0.784635278,0,1,0,0,0,0,1,57.03448458,62.82586806,58.81718445
0.496847164,0,0,0.306002892,0.546362028,0.509254434,0.731376814,1,0,0,1,0,1,1,83.87306659,-37.06569499,112.5370466
